Nutrition report,,,,,Generated by
McDonald's,,,11 g Carbs,,0 g Protein
Rolo,,,479 kcall,,20.8 g Fat
Nestle,,,68.3 g Carbs,,4.2 g Protein
Cheddar,,,215.6 kcall,,17.6 g Fat
Kerrygold,,,0 g Carbs,,14.3 g Protein
Heidelbeeren,,,28.75 kcall,,0.38 g Fat
Lidl,,,3.81 g Carbs,,0.38 g Protein
Käsekrainer,,,142 kcall,,12 g Fat
Aldi,,,0.5 g Carbs,,7.8 g Protein
,,,0 kcall,,0 g fat
Snacks,,,0 g Carbs,,0 g Protein
20 November,,,,,Activity: 121 kcall burned
Wednesday,Calories,Carbs,Protein,Fat,Weight: 85
,2617 kcall eaten,65 g eaten,124 g eaten,170 g eaten,
,599 kcall over,50 g over,47 g left,2 g over,
,11% of calories,,22% of calories,67% of calories,
Water 0 of 2000 (0% of goal),,,,,
,,,449.67 kcall,,41.67 g fat
Breakfast,,,1.85 g Carbs,,16.16 g Protein
Coffee,,,4 kcall,,0.08 g Fat
,,,0.14 g Carbs,,0.42 g Protein
Schmalz,,,90.2 kcall,,10 g Fat
,,,0 g Carbs,,0 g Protein
Nürbberger,,,290.67 kcall,,26.67 g Fat
Rostbratwürste,,,0.8 g Carbs,,11.73 g Protein
Mushrooms,,,6.5 kcall,,0.25 g Fat
Tesco,,,0.2 g Carbs,,0.9 g Protein
Eier,,,1.56 kcall,,0.11 g Fat
,,,0.01 g Carbs,,0.13 g Protein
Eigelb,54.74 kcall,4.51 g Fat
,0.61 g Carbs,2.7 g Protein
Coffee,2 kcall,0.05 g Fat
,0.09 g Carbs,0.28 g Protein
,1400.08 kcall,101.62 g fat
Lunch,36.1 g Carbs,81.87 g Protein
Fleischbrühe,30 kcall,1.65 g Fat
Lemar,2.35 g Carbs,1.65 g Protein
Schmalz,225.5 kcall,25 g Fat
,0 g Carbs,0 g Protein
Entenfleisch,264 kcall,11.9 g Fat
,0 g Carbs,36.56 g Protein
Karotten,50.02 kcall,0.29 g Fat
,11.69 g Carbs,1.13 g Protein
Pastinaken,30 kcall,0.12 g Fat
,7.2 g Carbs,0.48 g Protein
Sellerie,4.2 kcall,0.05 g Fat
,0.89 g Carbs,0.21 g Protein
Leberkäse,337.5 kcall,30 g Fat
,1.62 g Carbs,15 g Protein
Ground Beef - Aldi,311.22 kcall,23.94 g Fat
,0 g Carbs,23.94 g Protein
Edel Bitter 85% Kakao,96.64 kcall,8 g Fat
Moser Roth,3.26 g Carbs,1.79 g Protein
Heidelbeeren,23 kcall,0.3 g Fat
Lidl,3.05 g Carbs,0.3 g Protein
Himbeeren,26 kcall,0.32 g Fat
,5.97 g Carbs,0.6 g Protein
Coffee,2 kcall,0.04 g Fat
,0.07 g Carbs,0.21 g Protein
,767 kcall,26.47 g fat
Dinner,36.85 g Carbs,25.85 g Protein
Beer,440 kcall,0 g Fat
,36 g Carbs,4.7 g Protein
Käsekrainer,322 kcall,26.4 g Fat
,0.3 g Carbs,20.9 g Protein
Gewürzgurken,5 kcall,0.07 g Fat
,0.55 g Carbs,0.25 g Protein
,0 kcall,0 g fat
Snacks,0 g Carbs,0 g Protein
21 November,,,,,Activity: 106 kcall burned
Thursday,Calories,Carbs,Protein,Fat,Weight: 85
,1918 kcall eaten,14 g eaten,112 g eaten,155 g eaten,
,100 kcall left,1 g left,98 g left,12 g left,
,3% of calories,,24% of calories,73% of calories,
Water 0 of 2000 (0% of goal),,,,,
,,,533.77 kcall,,48.38 g fat
Breakfast,,,4.56 g Carbs,,18.48 g Protein
Coffee,,,2 kcall,,0.04 g Fat
,,,0.07 g Carbs,,0.21 g Protein
Schmalz,,,90.2 kcall,,10 g Fat
,,,0 g Carbs,,0 g Protein
Nürbberger,,,290.67 kcall,,26.67 g Fat
Rostbratwürste,,,0.8 g Carbs,,11.73 g Protein
British Brussels Sprouts,,,25.5 kcall,,0.7 g Fat
Tesco,,,2.05 g Carbs,,1.75 g Protein
Mushrooms,,,6.5 kcall,,0.25 g Fat
Tesco,,,0.2 g Carbs,,0.9 g Protein
Eier,,,1.56 kcall,,0.11 g Fat
,,,0.01 g Carbs,,0.13 g Protein
Eigelb,,,54.74 kcall,,4.51 g Fat
,,,0.61 g Carbs,,2.7 g Protein
Schlagsahne,,,58.6 kcall,,6 g Fat
REWE Bio,,,0.64 g Carbs,,0.5 g Protein
Coffee,,,4 kcall,,0.1 g Fat
,,,0.18 g Carbs,,0.56 g Protein
,,,1384.26 kcall,,106.87 g fat
Lunch,,,11.64 g Carbs,,93.26 g Protein
Schmalz,,,135.3 kcall,,15 g Fat
,,,0 g Carbs,,0 g Protein
Kalbsleber,,,125 kcall,,3.5 g Fat
Deluxe,,,3.8 g Carbs,,19.6 g Protein
Rinder-Hackfleisch,,,622.44 kcall,,47.88 g Fat
BioBio,,,0 g Carbs,,47.88 g Protein
Käsekrainer,,,426 kcall,,36 g Fat
Aldi,,,1.5 g Carbs,,23.4 g Protein
Mushrooms,,,6.5 kcall,,0.25 g Fat
Tesco,,,0.2 g Carbs,,0.9 g Protein
Himbeeren,,,13 kcall,,0.16 g Fat
,,,2.98 g Carbs,,0.3 g Protein
Heidelbeeren,,,5.7 kcall,,0.03 g Fat
,,,1.45 g Carbs,,0.07 g Protein
Edel Bitter 85% Kakao,,,48.32 kcall,,4 g Fat
Moser Roth,,,1.63 g Carbs,,0.9 g Protein
Coffee,,,2 kcall,,0.04 g Fat
,,,0.07 g Carbs,,0.21 g Protein
,,,0 kcall,,0 g fat
Dinner,,,0 g Carbs,,0 g Protein
,,,0 kcall,,0 g fat
Snacks,,,0 g Carbs,,0 g Protein
22 November,,,,,Activity: 243 kcall burned
Friday,Calories,Carbs,Protein,Fat,Weight: 85
,3362 kcall eaten,30 g eaten,182 g eaten,276 g eaten,
,1344 kcall over,14 g over,82 g left,108 g over,
,4% of calories,,22% of calories,74% of calories,
Water 0 of 2000 (0% of goal),,,,,
,,,735.01 kcall,,62.96 g fat
Breakfast,,,5.46 g Carbs,,34.99 g Protein
Coffee,,,2 kcall,,0.04 g Fat
,,,0.07 g Carbs,,0.21 g Protein
Schmalz,,,90.2 kcall,,10 g Fat
,,,0 g Carbs,,0 g Protein
Nürbberger,,,290.67 kcall,,26.67 g Fat
Rostbratwürste,,,0.8 g Carbs,,11.73 g Protein
British Brussels Sprouts,,,25.5 kcall,,0.7 g Fat
Tesco,,,2.05 g Carbs,,1.75 g Protein
Mushrooms,,,6.5 kcall,,0.25 g Fat
Tesco,,,0.2 g Carbs,,0.9 g Protein
Eier,,,202.8 kcall,,14.69 g Fat
,,,0.91 g Carbs,,16.64 g Protein
Eigelb,,,54.74 kcall,,4.51 g Fat
,,,0.61 g Carbs,,2.7 g Protein
Schlagsahne,,,58.6 kcall,,6 g Fat
REWE Bio,,,0.64 g Carbs,,0.5 g Protein
Coffee,,,4 kcall,,0.1 g Fat
,,,0.18 g Carbs,,0.56 g Protein
,,,1447.03 kcall,,117.68 g fat
Lunch,,,11.83 g Carbs,,83.96 g Protein
Bacon - Aldo Bio,,,344 kcall,,32 g Fat
,,,1 g Carbs,,13 g Protein
Käsekrainer,,,644 kcall,,52.8 g Fat
,,,0.6 g Carbs,,41.8 g Protein
Sauerkraut,,,8 kcall,,0.25 g Fat
Krakus,,,0.65 g Carbs,,0.5 g Protein
Kalbsleber,,,119 kcall,,4.12 g Fat
,,,2.47 g Carbs,,16.94 g Protein
Hähnchenleber,,,51.04 kcall,,2.13 g Fat
,,,0 g Carbs,,7.44 g Protein
Hähnchen Herzen,,,16.52 kcall,,0.98 g Fat
Wiesenhof,,,0 g Carbs,,1.92 g Protein
Butter,,,107.55 kcall,,12.17 g Fat
,,,0.01 g Carbs,,0.13 g Protein
Schlagsahne,,,87.9 kcall,,9 g Fat
REWE Bio,,,0.96 g Carbs,,0.75 g Protein
Himbeeren,,,13 kcall,,0.16 g Fat
,,,2.98 g Carbs,,0.3 g Protein
Heidelbeeren,,,5.7 kcall,,0.03 g Fat
,,,1.45 g Carbs,,0.07 g Protein
Edel Bitter 85% Kakao,,,48.32 kcall,,4 g Fat
Moser Roth,,,1.63 g Carbs,,0.9 g Protein
Coffee,,,2 kcall,,0.04 g Fat
,,,0.07 g Carbs,,0.21 g Protein
,,,1180.12 kcall,,95.24 g fat
Dinner,,,17.8 g Carbs,,63.13 g Protein
Schwatzwälder Landjäger,,,372.8 kcall,,32.96 g Fat
,,,0.8 g Carbs,,18.24 g Protein
Käsekrainer,,,644 kcall,,52.8 g Fat
,,,0.6 g Carbs,,41.8 g Protein
Himbeeren,,,17.68 kcall,,0.22 g Fat
,,,4.06 g Carbs,,0.41 g Protein
Heidelbeeren,,,31.92 kcall,,0.18 g Fat
,,,8.11 g Carbs,,0.41 g Protein
Edel Bitter 85% Kakao,,,108.72 kcall,,9 g Fat
Moser Roth,,,3.67 g Carbs,,2.02 g Protein
Gewürzgurken,,,5 kcall,,0.07 g Fat
,,,0.55 g Carbs,,0.25 g Protein
,,,0 kcall,,0 g fat
Snacks,,,0 g Carbs,,0 g Protein
23 November,,,,,Activity: 98 kcall burned
Saturday,Calories,Carbs,Protein,Fat,Weight: 85
,3223 kcall eaten,15 g eaten,158 g eaten,278 g eaten,
,1205 kcall over,-0 g over,97 g left,111 g over,
,2% of calories,,20% of calories,78% of calories,
Water 0 of 2000 (0% of goal),,,,,
,,,752.45 kcall,,64.89 g fat
Breakfast,,,5.42 g Carbs,,34.87 g Protein
Coffee,,,2 kcall,,0.04 g Fat
,,,0.07 g Carbs,,0.21 g Protein
Ghee,,,107.64 kcall,,11.95 g Fat
Alnatura,,,0 g Carbs,,0.02 g Protein
Nürbberger,,,290.67 kcall,,26.67 g Fat
Rostbratwürste,,,0.8 g Carbs,,11.73 g Protein
Eier,,,202.8 kcall,,14.69 g Fat
,,,0.91 g Carbs,,16.64 g Protein
Eigelb,,,54.74 kcall,,4.51 g Fat
,,,0.61 g Carbs,,2.7 g Protein
Schlagsahne,,,58.6 kcall,,6 g Fat
REWE Bio,,,0.64 g Carbs,,0.5 g Protein
British Brussels Sprouts,,,25.5 kcall,,0.7 g Fat
Tesco,,,2.05 g Carbs,,1.75 g Protein
Mushrooms,,,6.5 kcall,,0.25 g Fat
Tesco,,,0.2 g Carbs,,0.9 g Protein
Coffee,,,4 kcall,,0.08 g Fat
,,,0.14 g Carbs,,0.42 g Protein
,,,1159.92 kcall,,103.45 g fat
Lunch,,,8.05 g Carbs,,48.49 g Protein
Bacon - Aldo Bio,,,344 kcall,,32 g Fat
,,,1 g Carbs,,13 g Protein
Eier,,,202.8 kcall,,14.69 g Fat
,,,0.91 g Carbs,,16.64 g Protein
Eigelb,,,54.74 kcall,,4.51 g Fat
,,,0.61 g Carbs,,2.7 g Protein
Schlagsahne,,,58.6 kcall,,6 g Fat
REWE Bio,,,0.64 g Carbs,,0.5 g Protein
Leberwurst,,,422.28 kcall,,39.96 g Fat
,,,2.27 g Carbs,,14.04 g Protein
Edel Bitter 85% Kakao,,,75.5 kcall,,6.25 g Fat
Moser Roth,,,2.55 g Carbs,,1.4 g Protein
Coffee,,,2 kcall,,0.04 g Fat
,,,0.07 g Carbs,,0.21 g Protein
,,,1310.86 kcall,,109.94 g fat
Dinner,,,1.8 g Carbs,,74.19 g Protein
Remoulade,,,648 kcall,,70.8 g Fat
Thomy,,,1.8 g Carbs,,1.2 g Protein
Fritiertes Hähnchen (mit,,,662.86 kcall,,39.14 g Fat
Haut gegessen),,,0 g Carbs,,72.99 g Protein
,,,0 kcall,,0 g fat
Snacks,,,0 g Carbs,,0 g Protein
24 November,,,,,Activity: 153 kcall burned
Sunday,Calories,Carbs,Protein,Fat,Weight: 85
,1782 kcall eaten,27 g eaten,86 g eaten,144 g eaten,
,236 kcall left,12 g over,85 g left,23 g left,
,6% of calories,,20% of calories,74% of calories,
Water 0 of 2000 (0% of goal),,,,,
,,,4 kcall,,0.08 g fat
Breakfast,,,0.14 g Carbs,,0.42 g Protein
Coffee,,,4 kcall,,0.08 g Fat
,,,0.14 g Carbs,,0.42 g Protein
,1751.36 kcall,144.18 g fat
Lunch,28.77 g Carbs,85.38 g Protein
Schmalz,90.2 kcall,10 g Fat
,0 g Carbs,0 g Protein
Nürbberger,290.67 kcall,26.67 g Fat
Rostbratwürste,0.8 g Carbs,11.73 g Protein
Eier,202.8 kcall,14.69 g Fat
,0.91 g Carbs,16.64 g Protein
Eigelb,54.74 kcall,4.51 g Fat
,0.61 g Carbs,2.7 g Protein
Schlagsahne,58.6 kcall,6 g Fat
REWE Bio,0.64 g Carbs,0.5 g Protein
Butter,143.4 kcall,16.22 g Fat
,0.01 g Carbs,0.17 g Protein
Avocados,80 kcall,7.33 g Fat
,4.26 g Carbs,1 g Protein
Edel Bitter 85% Kakao,151 kcall,12.5 g Fat
Moser Roth,5.1 g Carbs,2.8 g Protein
Coffee,2 kcall,0.04 g Fat
,0.07 g Carbs,0.21 g Protein
Hühner-Brühe,25 kcall,0.5 g Fat
Kania,3 g Carbs,1.5 g Protein
Schmalz,135.3 kcall,15 g Fat
,0 g Carbs,0 g Protein
Ganze Karotten,18 kcall,0.15 g Fat
Stollenwerk,2.32 g Carbs,0.6 g Protein
Sellerie,7 kcall,0.09 g Fat
,1.49 g Carbs,0.34 g Protein
Braune Champignons,7.15 kcall,0.03 g Fat
(Italienische Crimini),1.34 g Carbs,0.81 g Protein
Petersilie,24 kcall,0.3 g Fat
,3.74 g Carbs,2.19 g Protein
Hähnchen Schenkel,440 kcall,30 g Fat
Sprehe,0 g Carbs,42.5 g Protein
Rosenkohl,21.5 kcall,0.15 g Fat
,4.47 g Carbs,1.69 g Protein
,0 kcall,0 g fat
Dinner,0 g Carbs,0 g Protein
,0 kcall,0 g fat
Snacks,0 g Carbs,0 g Protein
25 November,,,,,Activity: 338 kcall burned
Monday,Calories,Carbs,Protein,Fat,Weight: 85
,1921 kcall eaten,20 g eaten,93 g eaten,161 g eaten,
,97 kcall left,-0 g over,92 g left,9 g left,
,4% of calories,,20% of calories,76% of calories,
Water 0 of 2000 (0% of goal),,,,,
,,,873.01 kcall,,77.95 g fat
Breakfast,,,3.6 g Carbs,,38.49 g Protein
Coffee,,,2 kcall,,0.04 g Fat
,,,0.07 g Carbs,,0.21 g Protein
Schmalz,,,90.2 kcall,,10 g Fat
,,,0 g Carbs,,0 g Protein
Nürbberger,,,290.67 kcall,,26.67 g Fat
Rostbratwürste,,,0.8 g Carbs,,11.73 g Protein
Bacon - Aldo Bio,,,172 kcall,,16 g Fat
,,,0.5 g Carbs,,6.5 g Protein
Eier,,,202.8 kcall,,14.69 g Fat
,,,0.91 g Carbs,,16.64 g Protein
Eigelb,,,54.74 kcall,,4.51 g Fat
,,,0.61 g Carbs,,2.7 g Protein
Schlagsahne,,,58.6 kcall,,6 g Fat
REWE Bio,,,0.64 g Carbs,,0.5 g Protein
Coffee,,,2 kcall,,0.04 g Fat
,,,0.07 g Carbs,,0.21 g Protein
,,,1030.68 kcall,,83.51 g fat
Lunch,,,15.3 g Carbs,,54.03 g Protein
Green Olives and garlic,,,61.6 kcall,,6.16 g Fat
,,,0.24 g Carbs,,0.63 g Protein
Cornichons,,,14.8 kcall,,0.04 g Fat
Gartenkrone,,,2.56 g Carbs,,0.52 g Protein
Bergkäse,,,172.8 kcall,,13.5 g Fat
Aldi,,,0 g Carbs,,13.05 g Protein
Butter,,,129.06 kcall,,14.6 g Fat
,,,0.01 g Carbs,,0.15 g Protein
Bacon - Aldo Bio,,,172 kcall,,16 g Fat
,,,0.5 g Carbs,,6.5 g Protein
Edel Bitter 85% Kakao,,,37.75 kcall,,3.13 g Fat
Moser Roth,,,1.27 g Carbs,,0.7 g Protein
Coffee,,,2 kcall,,0.04 g Fat
,,,0.07 g Carbs,,0.21 g Protein
Hühner-Brühe,,,16.25 kcall,,0.32 g Fat
Kania,,,1.95 g Carbs,,0.97 g Protein
Schmalz,,,87.94 kcall,,9.75 g Fat
,,,0 g Carbs,,0 g Protein
Ganze Karotten,,,11.7 kcall,,0.1 g Fat
Stollenwerk,,,1.51 g Carbs,,0.39 g Protein
Sellerie,,,4.55 kcall,,0.06 g Fat
,,,0.97 g Carbs,,0.22 g Protein
Braune Champignons,,,4.65 kcall,,0.02 g Fat
(Italienische Crimini),,,0.87 g Carbs,,0.53 g Protein
Petersilie,,,15.6 kcall,,0.2 g Fat
,,,2.43 g Carbs,,1.42 g Protein
Hähnchen Schenkel,,,286 kcall,,19.5 g Fat
Sprehe,,,0 g Carbs,,27.62 g Protein
Rosenkohl,,,13.98 kcall,,0.1 g Fat
,,,2.91 g Carbs,,1.1 g Protein
,,,0 kcall,,0 g fat
Dinner,,,0 g Carbs,,0 g Protein
,,,0 kcall,,0 g fat
Snacks,,,0 g Carbs,,0 g Protein
26 November,,,,,Activity: 103 kcall burned
Tuesday,Calories,Carbs,Protein,Fat,Weight: 83
,3816 kcall eaten,244 g eaten,154 g eaten,237 g eaten,
,1799 kcall over,224 g over,132 g over,67 g over,
,26% of calories,,17% of calories,57% of calories,
Water 0 of 2000 (0% of goal),,,,,
,,,997.36 kcall,,84.2 g fat
Breakfast,,,3.1 g Carbs,,56.29 g Protein
Coffee,,,2 kcall,,0.04 g Fat
,,,0.07 g Carbs,,0.21 g Protein
Bergkäse,,,172.8 kcall,,13.5 g Fat
Aldi,,,0 g Carbs,,13.05 g Protein
Bacon-Streifen,,,213.75 kcall,,18.75 g Fat
Aldi,,,0 g Carbs,,11.25 g Protein
Nürbberger,,,290.67 kcall,,26.67 g Fat
Rostbratwürste,,,0.8 g Carbs,,11.73 g Protein
Eier,,,202.8 kcall,,14.69 g Fat
,,,0.91 g Carbs,,16.64 g Protein
Eigelb,,,54.74 kcall,,4.51 g Fat
,,,0.61 g Carbs,,2.7 g Protein
Schlagsahne,,,58.6 kcall,,6 g Fat
REWE Bio,,,0.64 g Carbs,,0.5 g Protein
Coffee,,,2 kcall,,0.04 g Fat
,,,0.07 g Carbs,,0.21 g Protein
,,,323.32 kcall,,22.38 g fat
Lunch,,,14.84 g Carbs,,15.8 g Protein
Hühner-Brühe,,,16.25 kcall,,0.32 g Fat
Kania,,,1.95 g Carbs,,0.97 g Protein
Rote Zwiebeln,,,17.06 kcall,,0.03 g Fat
,,,4.11 g Carbs,,0.37 g Protein
Petersilie,,,15.6 kcall,,0.2 g Fat
,,,2.43 g Carbs,,1.42 g Protein
Braune Champignons,,,4.65 kcall,,0.02 g Fat
(Italienische Crimini),,,0.87 g Carbs,,0.53 g Protein
Schmalz,,,87.94 kcall,,9.75 g Fat
,,,0 g Carbs,,0 g Protein
Eier,,,101.4 kcall,,7.35 g Fat
,,,0.45 g Carbs,,8.32 g Protein
Eigelb,,,54.74 kcall,,4.51 g Fat
,,,0.61 g Carbs,,2.7 g Protein
Rosenkohl,,,13.98 kcall,,0.1 g Fat
,,,2.91 g Carbs,,1.1 g Protein
Ganze Karotten,,,11.7 kcall,,0.1 g Fat
Stollenwerk,,,1.51 g Carbs,,0.39 g Protein
,,,1671.57 kcall,,71.58 g fat
Dinner,,,205.13 g Carbs,,38.49 g Protein
Berliner,,,198.04 kcall,,7.32 g Fat
,,,29.2 g Carbs,,4.02 g Protein
Oblaten-Lebkuchen,,,751.72 kcall,,20 g Fat
Wintertraum,,,123.44 g Carbs,,16.56 g Protein
Rindswurst,,,272 kcall,,24 g Fat
Aldi,,,1 g Carbs,,13 g Protein
Glühwein,,,105.81 kcall,,0.26 g Fat
,,,17.49 g Carbs,,0.51 g Protein
Nussini,,,344 kcall,,20 g Fat
Milka,,,34 g Carbs,,4.4 g Protein
,,,0 kcall,,0 g fat
Snacks,,,0 g Carbs,,0 g Protein
27 November,,,,,Activity: 301 kcall burned
Wednesday,Calories,Carbs,Protein,Fat,Weight: 83
,2542 kcall eaten,9 g eaten,176 g eaten,201 g eaten,
,524 kcall over,11 g left,103 g left,30 g over,
,1% of calories,,28% of calories,71% of calories,
Water 0 of 2000 (0% of goal),,,,,
,,,1077.49 kcall,,74.99 g fat
Breakfast,,,1.46 g Carbs,,98.21 g Protein
Coffee,,,2 kcall,,0.04 g Fat
,,,0.07 g Carbs,,0.21 g Protein
4.9 Beef Patties,,,322.5 kcall,,12.25 g Fat
,,,1.25 g Carbs,,52.5 g Protein
Lamm,,,204.09 kcall,,14.54 g Fat
,,,0 g Carbs,,17.02 g Protein
Rinderhackfleisch,,,275.8 kcall,,18.2 g Fat
Edeka,,,0 g Carbs,,28 g Protein
Ghee,,,269.1 kcall,,29.88 g Fat
Alnatura,,,0 g Carbs,,0.06 g Protein
Coffee,,,4 kcall,,0.08 g Fat
,,,0.14 g Carbs,,0.42 g Protein
,,,1464.58 kcall,,125.53 g fat
Lunch,,,7.56 g Carbs,,77.39 g Protein
Lamm,,,204.09 kcall,,14.54 g Fat
,,,0 g Carbs,,17.02 g Protein
Rinderhackfleisch,,,275.8 kcall,,18.2 g Fat
Edeka,,,0 g Carbs,,28 g Protein
Ghee,,,358.8 kcall,,39.84 g Fat
Alnatura,,,0 g Carbs,,0.08 g Protein
Bacon-Streifen,,,213.75 kcall,,18.75 g Fat
Aldi,,,0 g Carbs,,11.25 g Protein
Eier,,,202.8 kcall,,14.69 g Fat
,,,0.91 g Carbs,,16.64 g Protein
Eigelb,,,54.74 kcall,,4.51 g Fat
,,,0.61 g Carbs,,2.7 g Protein
Schlagsahne,,,58.6 kcall,,6 g Fat
REWE Bio,,,0.64 g Carbs,,0.5 g Protein
Avocado,,,96 kcall,,9 g Fat
Aldi,,,5.4 g Carbs,,1.2 g Protein
,,,0 kcall,,0 g fat
Dinner,,,0 g Carbs,,0 g Protein
,,,0 kcall,,0 g fat
Snacks,,,0 g Carbs,,0 g Protein
28 November,,,,,Activity: 175 kcall burned
Thursday,Calories,Carbs,Protein,Fat,Weight: 83
,4210 kcall eaten,178 g eaten,213 g eaten,266 g eaten,
,2192 kcall over,158 g over,66 g over,95 g over,
,18% of calories,,22% of calories,60% of calories,
Water 0 of 2000 (0% of goal),,,,,
,,,535.89 kcall,,44.07 g fat
Breakfast,,,2.37 g Carbs,,31.72 g Protein
Coffee,,,2 kcall,,0.04 g Fat
,,,0.07 g Carbs,,0.21 g Protein
Bacon-Streifen,,,213.75 kcall,,18.75 g Fat
Aldi,,,0 g Carbs,,11.25 g Protein
Eier,,,202.8 kcall,,14.69 g Fat
,,,0.91 g Carbs,,16.64 g Protein
Eigelb,,,54.74 kcall,,4.51 g Fat
,,,0.61 g Carbs,,2.7 g Protein
Schlagsahne,,,58.6 kcall,,6 g Fat
REWE Bio,,,0.64 g Carbs,,0.5 g Protein
Coffee,4 kcall,0.08 g Fat
,0.14 g Carbs,0.42 g Protein
,2063.69 kcall,144.1 g fat
Lunch,66.9 g Carbs,121.75 g Protein
Green Olives and garlic,61.6 kcall,6.16 g Fat
,0.24 g Carbs,0.63 g Protein
Gewürzgurken,6 kcall,0.08 g Fat
,0.66 g Carbs,0.3 g Protein
4.9 Beef Patties,322.5 kcall,12.25 g Fat
,1.25 g Carbs,52.5 g Protein
Lamm,204.09 kcall,14.54 g Fat
,0 g Carbs,17.02 g Protein
Rinderhackfleisch,275.8 kcall,18.2 g Fat
Edeka,0 g Carbs,28 g Protein
Ghee,269.1 kcall,29.88 g Fat
Alnatura,0 g Carbs,0.06 g Protein
Mushrooms,7.8 kcall,0.3 g Fat
Tesco,0.24 g Carbs,1.08 g Protein
Eier,202.8 kcall,14.69 g Fat
,0.91 g Carbs,16.64 g Protein
Mini,714 kcall,48 g Fat
Ritter Sport,63.6 g Carbs,5.52 g Protein
,422.2 kcall,29.64 g fat
Dinner,0.9 g Carbs,36.93 g Protein
Green Olives and garlic,61.6 kcall,6.16 g Fat
,0.24 g Carbs,0.63 g Protein
Gewürzgurken,6 kcall,0.08 g Fat
,0.66 g Carbs,0.3 g Protein
Rinderhackfleisch,354.6 kcall,23.4 g Fat
Edeka,0 g Carbs,36 g Protein
,1188 kcall,47.7 g fat
Snacks,112.8 g Carbs,22.7 g Protein
Double Chickenburger,551 kcall,30 g Fat
McDonald's,49 g Carbs,19 g Protein
Christkindl Glühwein,348 kcall,0.4 g Fat
Lidl,34.4 g Carbs,0.4 g Protein
Schoko-Brownie,289 kcall,17.3 g Fat
Coppenrath & Wiese,29.4 g Carbs,3.3 g Protein
29 November,,,,,Activity: 182 kcall burned
Friday,Calories,Carbs,Protein,Fat,Weight: 83
,2742 kcall eaten,26 g eaten,180 g eaten,210 g eaten,
,724 kcall over,6 g over,86 g left,40 g over,
,4% of calories,,27% of calories,69% of calories,
Water 0 of 2000 (0% of goal),,,,,
,,,871.35 kcall,,74.92 g fat
Breakfast,,,4.26 g Carbs,,44.14 g Protein
Coffee,,,2 kcall,,0.04 g Fat
,,,0.07 g Carbs,,0.21 g Protein
Emmentaler,,,170.85 kcall,,13.02 g Fat
,,,1.16 g Carbs,,12.13 g Protein
Ghee,,,89.7 kcall,,9.96 g Fat
Alnatura,,,0 g Carbs,,0.02 g Protein
Nürbberger,,,290.67 kcall,,26.67 g Fat
Rostbratwürste,,,0.8 g Carbs,,11.73 g Protein
Eier,,,202.8 kcall,,14.69 g Fat
,,,0.91 g Carbs,,16.64 g Protein
Eigelb,,,54.74 kcall,,4.51 g Fat
,,,0.61 g Carbs,,2.7 g Protein
Schlagsahne,,,58.6 kcall,,6 g Fat
REWE Bio,,,0.64 g Carbs,,0.5 g Protein
Coffee,,,2 kcall,,0.04 g Fat
,,,0.07 g Carbs,,0.21 g Protein
,,,601.4 kcall,,42.47 g fat
Lunch,,,1.56 g Carbs,,53.85 g Protein
4.9 Beef Patties,,,322.5 kcall,,12.25 g Fat
,,,1.25 g Carbs,,52.5 g Protein
Ghee,,,269.1 kcall,,29.88 g Fat
Alnatura,,,0 g Carbs,,0.06 g Protein
Mushrooms,,,7.8 kcall,,0.3 g Fat
Tesco,,,0.24 g Carbs,,1.08 g Protein
Coffee,,,2 kcall,,0.04 g Fat
,,,0.07 g Carbs,,0.21 g Protein
,,,1269.5 kcall,,92.62 g fat
Dinner,,,24.86 g Carbs,,81.59 g Protein
Emmentaler,,,170.85 kcall,,13.02 g Fat
,,,1.16 g Carbs,,12.13 g Protein
Rinderhackfleisch,,,372.17 kcall,,25.09 g Fat
,,,0 g Carbs,,34.22 g Protein
Lamm,,,131.2 kcall,,9.34 g Fat
,,,0 g Carbs,,10.94 g Protein
Ghee,,,89.7 kcall,,9.96 g Fat
Alnatura,,,0 g Carbs,,0.02 g Protein
Orangen,,,84.6 kcall,,0.22 g Fat
,,,21.15 g Carbs,,1.69 g Protein
Edel Bitter 85% Kakao,,,75.5 kcall,,6.25 g Fat
Moser Roth,,,2.55 g Carbs,,1.4 g Protein
Holländischer Gouda,,,345.48 kcall,,28.75 g Fat
Aldi,,,0 g Carbs,,21.19 g Protein
,,,0 kcall,,0 g fat
Snacks,,,0 g Carbs,,0 g Protein
30 November,,,,,Activity: 240 kcall burned
Saturday,Calories,Carbs,Protein,Fat,Weight: 83
,3210 kcall eaten,59 g eaten,162 g eaten,247 g eaten,
,1192 kcall over,39 g over,53 g left,77 g over,
,8% of calories,,21% of calories,71% of calories,
Water 0 of 2000 (0% of goal),,,,,
,,,822.4 kcall,,75.7 g fat
Breakfast,,,3.11 g Carbs,,32.15 g Protein
Coffee,,,2 kcall,,0.04 g Fat
,,,0.07 g Carbs,,0.21 g Protein
Ghee,,,89.7 kcall,,9.96 g Fat
Alnatura,,,0 g Carbs,,0.02 g Protein
Nürbberger,,,290.67 kcall,,26.67 g Fat
Rostbratwürste,,,0.8 g Carbs,,11.73 g Protein
Eier,,,202.8 kcall,,14.69 g Fat
,,,0.91 g Carbs,,16.64 g Protein
Eigelb,,,54.74 kcall,,4.51 g Fat
